seller,stock,date,time,change
CatDog,"1,231,518",2024-01-17,23:17:45,0
CatDog,"1,231,518",2024-01-17,23:29:42,0
CatDog,"1,231,518",2024-01-17,23:47:17,0
CatDog,"1,231,518",2024-01-18,01:14:02,0
CatDog,"1,231,518",2024-01-18,02:06:31,0
CatDog,"1,230,268",2024-01-18,02:39:51,1250
CatDog,"1,230,268",2024-01-18,02:51:40,0
CatDog,"1,230,268",2024-01-18,03:18:16,0
CatDog,"1,230,268",2024-01-18,03:30:14,0
CatDog,"1,230,268",2024-01-18,03:47:24,0
CatDog,"1,230,268",2024-01-18,04:20:06,0
CatDog,"1,230,268",2024-01-18,04:33:53,0
CatDog,"1,230,268",2024-01-18,04:47:24,0
CatDog,"1,230,268",2024-01-18,05:16:22,0
CatDog,"1,230,268",2024-01-18,05:30:22,0
CatDog,"1,230,268",2024-01-18,05:47:19,0
CatDog,"1,230,268",2024-01-18,06:22:27,0
CatDog,"1,230,268",2024-01-18,06:47:17,0
CatDog,"1,230,268",2024-01-18,07:16:11,0
CatDog,"1,230,268",2024-01-18,07:28:08,0
CatDog,"1,230,268",2024-01-18,07:47:48,0
CatDog,"1,228,268",2024-01-18,08:20:38,2000
CatDog,"1,228,268",2024-01-18,08:47:28,0
CatDog,"1,228,268",2024-01-18,09:17:17,0
CatDog,"1,228,268",2024-01-18,09:29:21,0
CatDog,"1,228,268",2024-01-18,09:47:24,0
CatDog,"1,228,268",2024-01-18,10:18:37,0
CatDog,"1,228,268",2024-01-18,10:35:41,0
CatDog,"1,228,268",2024-01-18,10:47:22,0
CatDog,"1,228,268",2024-01-18,11:14:39,0
CatDog,"1,228,268",2024-01-18,11:27:19,0
CatDog,"1,228,268",2024-01-18,11:47:20,0
CatDog,"1,228,268",2024-01-18,12:31:52,0
CatDog,"1,228,268",2024-01-18,12:56:52,0
CatDog,"1,228,268",2024-01-18,13:23:06,0
CatDog,"1,228,268",2024-01-18,13:47:25,0
CatDog,"1,228,268",2024-01-18,14:15:38,0
CatDog,"1,228,268",2024-01-18,14:30:51,0
CatDog,"1,228,268",2024-01-18,14:47:32,0
CatDog,"1,228,268",2024-01-18,15:17:33,0
CatDog,"1,228,268",2024-01-18,15:29:32,0
CatDog,"1,228,268",2024-01-18,15:47:41,0
CatDog,"1,228,268",2024-01-18,16:22:02,0
CatDog,"1,228,268",2024-01-18,16:47:16,0
CatDog,"1,228,268",2024-01-18,17:15:46,0
CatDog,"1,228,268",2024-01-18,17:29:34,0
CatDog,"1,228,268",2024-01-18,17:47:16,0
CatDog,"1,228,268",2024-01-18,18:21:02,0
CatDog,"1,228,268",2024-01-18,18:47:20,0
CatDog,"1,228,268",2024-01-18,19:13:22,0
CatDog,"1,228,268",2024-01-18,19:27:29,0
CatDog,"1,228,268",2024-01-18,19:47:26,0
CatDog,"1,228,268",2024-01-18,20:17:56,0
CatDog,"1,228,268",2024-01-18,20:30:00,0
CatDog,"1,228,268",2024-01-18,20:47:36,0
CatDog,"1,223,268",2024-01-18,21:15:12,5000
CatDog,"1,223,268",2024-01-18,21:27:15,0
CatDog,"1,223,268",2024-01-18,21:47:17,0
CatDog,"1,223,268",2024-01-18,22:15:53,0
CatDog,"1,223,268",2024-01-18,22:30:54,0
CatDog,"1,223,268",2024-01-18,22:47:31,0
CatDog,"1,223,268",2024-01-18,23:17:29,0
CatDog,"1,221,768",2024-01-18,23:29:11,1500
CatDog,"1,221,768",2024-01-18,23:47:23,0
CatDog,"1,221,768",2024-01-19,01:14:55,0
CatDog,"1,221,768",2024-01-19,02:07:53,0
CatDog,"1,221,768",2024-01-19,02:40:17,0
CatDog,"1,221,768",2024-01-19,02:52:13,0
CatDog,"1,221,768",2024-01-19,03:18:02,0
CatDog,"1,221,768",2024-01-19,03:29:49,0
CatDog,"1,221,768",2024-01-19,03:47:14,0
CatDog,"1,221,768",2024-01-19,04:20:51,0
CatDog,"1,221,768",2024-01-19,04:47:28,0
CatDog,"1,221,768",2024-01-19,05:16:13,0
CatDog,"1,221,768",2024-01-19,05:30:29,0
CatDog,"1,221,768",2024-01-19,05:47:16,0
CatDog,"1,221,768",2024-01-19,06:22:13,0
CatDog,"1,221,768",2024-01-19,06:47:21,0
CatDog,"1,221,768",2024-01-19,07:15:42,0
CatDog,"1,221,768",2024-01-19,07:27:46,0
CatDog,"1,221,768",2024-01-19,07:47:38,0
CatDog,"1,221,768",2024-01-19,08:21:16,0
CatDog,"1,221,768",2024-01-19,08:47:07,0
CatDog,"1,221,768",2024-01-19,09:16:44,0
CatDog,"1,221,768",2024-01-19,09:28:40,0
CatDog,"1,221,768",2024-01-19,09:47:29,0
CatDog,"1,221,768",2024-01-19,10:18:22,0
CatDog,"1,221,768",2024-01-19,10:34:40,0
CatDog,"1,221,768",2024-01-19,10:47:36,0
CatDog,"1,221,768",2024-01-19,11:14:41,0
CatDog,"1,221,768",2024-01-19,11:27:29,0
CatDog,"1,221,768",2024-01-19,11:47:31,0
CatDog,"1,221,768",2024-01-19,12:31:57,0
CatDog,"1,221,768",2024-01-19,12:56:41,0
CatDog,"1,221,768",2024-01-19,13:22:15,0
CatDog,"1,221,768",2024-01-19,13:47:33,0
CatDog,"1,221,768",2024-01-19,14:15:32,0
CatDog,"1,221,768",2024-01-19,14:30:33,0
CatDog,"1,221,768",2024-01-19,14:47:18,0
CatDog,"1,221,768",2024-01-19,15:17:54,0
CatDog,"1,221,768",2024-01-19,15:29:40,0
CatDog,"1,221,768",2024-01-19,15:47:29,0
CatDog,"1,221,768",2024-01-19,16:22:06,0
CatDog,"1,221,768",2024-01-19,16:47:13,0
CatDog,"1,221,768",2024-01-19,17:15:17,0
CatDog,"1,221,768",2024-01-19,17:29:19,0
CatDog,"1,221,768",2024-01-19,17:47:18,0
CatDog,"1,221,768",2024-01-19,18:21:32,0
CatDog,"1,221,768",2024-01-19,18:47:17,0
CatDog,"1,221,768",2024-01-19,19:13:20,0
CatDog,"1,221,768",2024-01-19,19:27:21,0
CatDog,"1,221,768",2024-01-19,19:47:27,0
CatDog,"1,221,768",2024-01-19,20:18:07,0
CatDog,"1,221,768",2024-01-19,20:29:52,0
CatDog,"1,220,968",2024-01-19,20:47:11,800
CatDog,"1,220,968",2024-01-19,21:14:28,0
CatDog,"1,220,968",2024-01-19,21:27:11,0
CatDog,"1,220,968",2024-01-19,21:47:23,0
CatDog,"1,220,968",2024-01-19,22:15:33,0
CatDog,"1,220,968",2024-01-19,22:30:32,0
CatDog,"1,220,968",2024-01-19,22:47:27,0
CatDog,"1,220,968",2024-01-19,23:14:48,0
CatDog,"1,220,968",2024-01-19,23:27:10,0
CatDog,"1,220,968",2024-01-19,23:47:30,0
CatDog,"1,220,968",2024-01-20,01:13:38,0
CatDog,"1,220,968",2024-01-20,02:05:12,0
CatDog,"1,220,968",2024-01-20,02:38:30,0
CatDog,"1,220,968",2024-01-20,02:50:24,0
CatDog,"1,220,968",2024-01-20,03:17:25,0
CatDog,"1,220,968",2024-01-20,03:29:25,0
CatDog,"1,220,968",2024-01-20,03:47:40,0
CatDog,"1,220,968",2024-01-20,04:20:03,0
CatDog,"1,220,968",2024-01-20,04:34:15,0
CatDog,"1,220,968",2024-01-20,04:47:22,0
CatDog,"1,220,968",2024-01-20,05:15:13,0
CatDog,"1,220,968",2024-01-20,05:29:21,0
CatDog,"1,220,968",2024-01-20,05:47:19,0
CatDog,"1,220,968",2024-01-20,06:20:26,0
CatDog,"1,220,968",2024-01-20,06:33:34,0
CatDog,"1,220,968",2024-01-20,06:47:12,0
CatDog,"1,220,968",2024-01-20,07:14:27,0
CatDog,"1,220,968",2024-01-20,07:27:27,0
CatDog,"1,220,968",2024-01-20,07:47:23,0
CatDog,"1,220,968",2024-01-20,08:19:46,0
CatDog,"1,220,968",2024-01-20,08:32:16,0
CatDog,"1,220,968",2024-01-20,08:47:26,0
CatDog,"1,220,968",2024-01-20,09:15:17,0
CatDog,"1,220,968",2024-01-20,09:27:27,0
CatDog,"1,220,968",2024-01-20,09:47:24,0
CatDog,"1,220,968",2024-01-20,10:16:47,0
CatDog,"1,220,968",2024-01-20,10:31:16,0
CatDog,"1,220,968",2024-01-20,10:47:32,0
CatDog,"1,220,968",2024-01-20,11:13:03,0
CatDog,"1,220,968",2024-01-20,11:27:18,0
CatDog,"1,220,968",2024-01-20,11:47:21,0
CatDog,"1,220,968",2024-01-20,12:29:29,0
CatDog,"1,220,968",2024-01-20,12:54:52,0
CatDog,"1,220,968",2024-01-20,13:17:37,0
CatDog,"1,220,968",2024-01-20,13:29:41,0
CatDog,"1,220,968",2024-01-20,13:47:12,0
CatDog,"1,220,968",2024-01-20,14:14:07,0
CatDog,"1,220,968",2024-01-20,14:28:48,0
CatDog,"1,220,968",2024-01-20,14:47:31,0
CatDog,"1,220,968",2024-01-20,15:15:30,0
CatDog,"1,220,968",2024-01-20,15:27:22,0
CatDog,"1,220,968",2024-01-20,15:47:21,0
CatDog,"1,220,968",2024-01-20,16:20:52,0
CatDog,"1,220,468",2024-01-20,16:47:31,500
CatDog,"1,220,468",2024-01-20,17:14:12,0
CatDog,"1,220,468",2024-01-20,17:28:45,0
CatDog,"1,220,468",2024-01-20,17:47:25,0
CatDog,"1,220,468",2024-01-20,18:19:39,0
CatDog,"1,220,468",2024-01-20,18:31:40,0
CatDog,"1,220,468",2024-01-20,18:47:12,0
CatDog,"1,220,468",2024-01-20,19:13:15,0
CatDog,"1,220,468",2024-01-20,19:27:36,0
CatDog,"1,220,468",2024-01-20,19:47:26,0
CatDog,"1,220,468",2024-01-20,20:16:40,0
CatDog,"1,220,468",2024-01-20,20:28:38,0
CatDog,"1,220,468",2024-01-20,20:47:34,0
CatDog,"1,220,468",2024-01-20,21:14:12,0
CatDog,"1,220,468",2024-01-20,21:27:26,0
CatDog,"1,220,468",2024-01-20,21:47:09,0
CatDog,"1,220,168",2024-01-20,22:15:19,300
CatDog,"1,220,168",2024-01-20,22:29:58,0
CatDog,"1,219,868",2024-01-20,22:47:24,300
CatDog,"1,219,868",2024-01-20,23:17:42,0
CatDog,"1,219,868",2024-01-20,23:29:32,0
CatDog,"1,219,868",2024-01-20,23:47:18,0
CatDog,"1,217,868",2024-01-21,01:19:58,2000
CatDog,"1,217,868",2024-01-21,02:11:36,0
CatDog,"1,217,868",2024-01-21,02:42:35,0
CatDog,"1,217,868",2024-01-21,03:17:21,0
