seller,stock,date,time,change
VegoStore,"1,295,620",2023-12-27,09:47:14,3000
VegoStore,"1,295,620",2023-12-27,10:17:15,0
VegoStore,"1,295,620",2023-12-27,10:31:51,0
VegoStore,"1,295,620",2023-12-27,10:47:13,0
VegoStore,"1,295,620",2023-12-27,11:13:25,0
VegoStore,"1,295,620",2023-12-27,11:27:20,0
VegoStore,"1,295,620",2023-12-27,11:47:08,0
VegoStore,"1,295,620",2023-12-27,12:29:50,0
VegoStore,"1,295,620",2023-12-27,12:54:45,0
VegoStore,"1,295,620",2023-12-27,13:18:38,0
VegoStore,"1,295,620",2023-12-27,13:30:25,0
VegoStore,"1,295,620",2023-12-27,13:47:13,0
VegoStore,"1,295,620",2023-12-27,14:14:15,0
VegoStore,"1,295,620",2023-12-27,14:28:44,0
VegoStore,"1,295,220",2023-12-27,14:47:17,400
VegoStore,"1,295,420",2023-12-27,15:15:57,-200
VegoStore,"1,295,420",2023-12-27,15:27:59,0
VegoStore,"1,295,420",2023-12-27,15:47:17,0
VegoStore,"1,295,420",2023-12-27,16:20:46,0
VegoStore,"1,295,420",2023-12-27,16:47:12,0
VegoStore,"1,295,420",2023-12-27,17:13:44,0
VegoStore,"1,295,420",2023-12-27,17:27:59,0
VegoStore,"1,295,420",2023-12-27,17:47:23,0
VegoStore,"1,295,420",2023-12-27,18:19:41,0
VegoStore,"1,295,420",2023-12-27,18:31:36,0
VegoStore,"1,295,420",2023-12-27,18:47:17,0
VegoStore,"1,295,420",2023-12-27,19:13:07,0
VegoStore,"1,295,420",2023-12-27,19:27:10,0
VegoStore,"1,295,420",2023-12-27,19:47:13,0
VegoStore,"1,295,420",2023-12-27,20:16:33,0
VegoStore,"1,295,420",2023-12-27,20:28:27,0
VegoStore,"1,295,420",2023-12-27,20:47:23,0
VegoStore,"1,295,420",2023-12-27,21:14:32,0
VegoStore,"1,295,420",2023-12-27,21:27:10,0
VegoStore,"1,295,420",2023-12-27,21:47:22,0
VegoStore,"1,295,420",2023-12-27,22:15:14,0
VegoStore,"1,295,420",2023-12-27,22:29:22,0
VegoStore,"1,294,421",2023-12-27,22:47:18,999
VegoStore,"1,294,421",2023-12-27,23:16:31,0
VegoStore,"1,294,421",2023-12-27,23:28:18,0
VegoStore,"1,294,421",2023-12-27,23:47:17,0
VegoStore,"1,292,421",2023-12-28,01:10:19,2000
VegoStore,"1,292,421",2023-12-28,02:01:47,0
VegoStore,"1,293,421",2023-12-28,02:34:09,-1000
VegoStore,"1,293,421",2023-12-28,02:47:34,0
VegoStore,"1,292,421",2023-12-28,03:16:58,1000
VegoStore,"1,292,421",2023-12-28,03:28:45,0
VegoStore,"1,291,921",2023-12-28,03:47:10,500
VegoStore,"1,291,921",2023-12-28,04:32:57,0
VegoStore,"1,291,921",2023-12-28,04:47:24,0
VegoStore,"1,291,921",2023-12-28,05:15:27,0
VegoStore,"1,291,921",2023-12-28,05:29:02,0
VegoStore,"1,291,921",2023-12-28,05:47:23,0
VegoStore,"1,291,921",2023-12-28,06:21:03,0
VegoStore,"1,291,921",2023-12-28,06:47:10,0
VegoStore,"1,291,921",2023-12-28,07:14:43,0
VegoStore,"1,291,721",2023-12-28,07:27:08,200
VegoStore,"1,291,721",2023-12-28,07:47:10,0
VegoStore,"1,291,721",2023-12-28,08:20:25,0
VegoStore,"1,291,721",2023-12-28,08:32:56,0
VegoStore,"1,291,721",2023-12-28,08:47:20,0
VegoStore,"1,290,721",2023-12-28,09:15:57,1000
VegoStore,"1,290,721",2023-12-28,09:27:40,0
VegoStore,"1,290,721",2023-12-28,09:47:18,0
VegoStore,"1,290,721",2023-12-28,10:17:11,0
VegoStore,"1,290,721",2023-12-28,10:31:38,0
VegoStore,"1,290,721",2023-12-28,10:47:36,0
VegoStore,"1,290,721",2023-12-28,11:13:31,0
VegoStore,"1,290,721",2023-12-28,11:27:16,0
VegoStore,"1,290,721",2023-12-28,11:47:13,0
VegoStore,"1,290,721",2023-12-28,12:30:02,0
VegoStore,"1,290,191",2023-12-28,12:55:02,530
VegoStore,"1,290,191",2023-12-28,13:18:19,0
VegoStore,"1,290,191",2023-12-28,13:31:40,0
VegoStore,"1,290,191",2023-12-28,13:47:05,0
VegoStore,"1,290,191",2023-12-28,14:14:38,0
VegoStore,"1,290,191",2023-12-28,14:28:58,0
VegoStore,"1,290,191",2023-12-28,14:47:24,0
VegoStore,"1,290,191",2023-12-28,15:16:12,0
VegoStore,"1,290,191",2023-12-28,15:27:58,0
VegoStore,"1,290,191",2023-12-28,15:47:25,0
VegoStore,"1,290,191",2023-12-28,16:20:33,0
VegoStore,"1,290,191",2023-12-28,16:47:19,0
VegoStore,"1,290,191",2023-12-28,17:14:16,0
VegoStore,"1,290,191",2023-12-28,17:28:10,0
VegoStore,"1,290,191",2023-12-28,17:47:24,0
VegoStore,"1,290,191",2023-12-28,18:20:00,0
VegoStore,"1,290,191",2023-12-28,18:32:21,0
VegoStore,"1,290,191",2023-12-28,18:47:27,0
VegoStore,"1,290,191",2023-12-28,19:12:38,0
VegoStore,"1,290,191",2023-12-28,19:27:20,0
VegoStore,"1,290,191",2023-12-28,19:47:27,0
VegoStore,"1,290,191",2023-12-28,20:15:13,0
VegoStore,"1,289,891",2023-12-28,20:27:21,300
VegoStore,"1,289,891",2023-12-28,20:47:11,0
VegoStore,"1,289,391",2023-12-28,21:13:56,500
VegoStore,"1,289,391",2023-12-28,21:27:24,0
VegoStore,"1,289,391",2023-12-28,21:47:07,0
VegoStore,"1,289,391",2023-12-28,22:14:52,0
VegoStore,"1,289,391",2023-12-28,22:29:30,0
VegoStore,"1,289,391",2023-12-28,22:47:12,0
VegoStore,"1,289,391",2023-12-28,23:16:48,0
VegoStore,"1,289,891",2023-12-28,23:28:45,-500
VegoStore,"1,289,891",2023-12-28,23:47:19,0
VegoStore,"1,288,491",2023-12-29,01:01:38,1400
VegoStore,"1,287,791",2023-12-29,01:56:38,700
VegoStore,"1,287,791",2023-12-29,02:24:56,0
VegoStore,"1,287,791",2023-12-29,02:47:21,0
VegoStore,"1,287,791",2023-12-29,03:17:25,0
VegoStore,"1,285,871",2023-12-29,03:29:07,1920
VegoStore,"1,285,871",2023-12-29,03:47:08,0
VegoStore,"1,285,871",2023-12-29,04:19:38,0
VegoStore,"1,285,871",2023-12-29,04:32:36,0
VegoStore,"1,285,871",2023-12-29,04:47:19,0
VegoStore,"1,285,871",2023-12-29,05:15:24,0
VegoStore,"1,285,871",2023-12-29,05:29:05,0
VegoStore,"1,285,871",2023-12-29,05:47:14,0
VegoStore,"1,285,871",2023-12-29,06:21:20,0
VegoStore,"1,285,371",2023-12-29,06:47:08,500
VegoStore,"1,285,371",2023-12-29,07:14:44,0
VegoStore,"1,285,371",2023-12-29,07:27:27,0
VegoStore,"1,285,371",2023-12-29,07:47:18,0
VegoStore,"1,285,371",2023-12-29,08:19:55,0
VegoStore,"1,285,371",2023-12-29,08:31:51,0
VegoStore,"1,285,371",2023-12-29,08:47:12,0
VegoStore,"1,285,371",2023-12-29,09:15:47,0
VegoStore,"1,285,371",2023-12-29,09:27:28,0
VegoStore,"1,285,371",2023-12-29,09:47:09,0
VegoStore,"1,285,371",2023-12-29,10:17:34,0
VegoStore,"1,285,371",2023-12-29,10:32:39,0
VegoStore,"1,285,371",2023-12-29,10:47:23,0
VegoStore,"1,285,371",2023-12-29,11:14:19,0
VegoStore,"1,285,371",2023-12-29,11:27:22,0
VegoStore,"1,285,371",2023-12-29,11:47:24,0
VegoStore,"1,285,371",2023-12-29,12:27:42,0
VegoStore,"1,285,371",2023-12-29,12:55:40,0
VegoStore,"1,285,371",2023-12-29,13:18:56,0
VegoStore,"1,285,371",2023-12-29,13:30:52,0
VegoStore,"1,285,371",2023-12-29,13:47:13,0
VegoStore,"1,285,371",2023-12-29,14:14:35,0
VegoStore,"1,285,371",2023-12-29,14:28:57,0
VegoStore,"1,282,871",2023-12-29,14:47:17,2500
VegoStore,"1,282,871",2023-12-29,15:16:03,0
VegoStore,"1,282,871",2023-12-29,15:28:18,0
VegoStore,"1,282,871",2023-12-29,15:47:17,0
VegoStore,"1,282,871",2023-12-29,16:22:07,0
VegoStore,"1,282,871",2023-12-29,16:47:10,0
VegoStore,"1,282,871",2023-12-29,17:16:13,0
VegoStore,"1,282,871",2023-12-29,17:29:53,0
VegoStore,"1,282,871",2023-12-29,17:47:30,0
VegoStore,"1,281,871",2023-12-29,18:19:36,1000
VegoStore,"1,281,871",2023-12-29,18:31:50,0
VegoStore,"1,281,871",2023-12-29,18:47:25,0
VegoStore,"1,281,871",2023-12-29,19:12:31,0
VegoStore,"1,281,871",2023-12-29,19:27:30,0
VegoStore,"1,281,871",2023-12-29,19:47:11,0
VegoStore,"1,281,871",2023-12-29,20:16:28,0
VegoStore,"1,281,871",2023-12-29,20:28:12,0
VegoStore,"1,281,871",2023-12-29,20:47:21,0
VegoStore,"1,281,871",2023-12-29,21:13:51,0
VegoStore,"1,281,871",2023-12-29,21:27:26,0
VegoStore,"1,281,871",2023-12-29,21:47:10,0
VegoStore,"1,281,871",2023-12-29,22:14:55,0
VegoStore,"1,279,671",2023-12-29,22:29:27,2200
VegoStore,"1,279,671",2023-12-29,22:47:14,0
VegoStore,"1,279,671",2023-12-29,23:15:57,0
VegoStore,"1,279,671",2023-12-29,23:27:50,0
VegoStore,"1,279,171",2023-12-29,23:47:25,500
VegoStore,"1,276,071",2023-12-30,01:09:55,3100
VegoStore,"1,274,571",2023-12-30,02:01:15,1500
VegoStore,"1,274,571",2023-12-30,02:33:59,0
VegoStore,"1,273,871",2023-12-30,02:47:17,700
VegoStore,"1,273,371",2023-12-30,03:16:41,500
VegoStore,"1,273,371",2023-12-30,03:28:22,0
VegoStore,"1,273,371",2023-12-30,03:47:20,0
VegoStore,"1,273,371",2023-12-30,04:19:44,0
VegoStore,"1,273,371",2023-12-30,04:33:52,0
VegoStore,"1,273,371",2023-12-30,04:47:25,0
VegoStore,"1,273,371",2023-12-30,05:14:52,0
VegoStore,"1,273,371",2023-12-30,05:28:20,0
VegoStore,"1,273,371",2023-12-30,05:47:22,0
VegoStore,"1,273,371",2023-12-30,06:19:40,0
VegoStore,"1,273,371",2023-12-30,06:31:58,0
VegoStore,"1,273,371",2023-12-30,06:47:19,0
VegoStore,"1,273,371",2023-12-30,07:14:19,0
VegoStore,"1,273,371",2023-12-30,07:27:06,0
VegoStore,"1,273,371",2023-12-30,07:47:20,0
VegoStore,"1,273,371",2023-12-30,08:18:56,0
VegoStore,"1,273,371",2023-12-30,08:30:48,0
VegoStore,"1,273,371",2023-12-30,08:47:12,0
VegoStore,"1,273,371",2023-12-30,09:14:14,0
VegoStore,"1,273,371",2023-12-30,09:27:10,0
VegoStore,"1,269,371",2023-12-30,09:47:20,4000
VegoStore,"1,265,371",2023-12-30,10:16:01,4000
VegoStore,"1,265,371",2023-12-30,10:30:06,0
VegoStore,"1,265,371",2023-12-30,10:47:10,0
VegoStore,"1,257,371",2023-12-30,11:12:50,8000
VegoStore,"1,257,371",2023-12-30,11:27:26,0
VegoStore,"1,261,371",2023-12-30,11:47:30,-4000
VegoStore,"1,265,371",2023-12-30,12:28:26,-4000
VegoStore,"1,265,371",2023-12-30,12:53:54,0
VegoStore,"1,265,371",2023-12-30,13:17:16,0
VegoStore,"1,265,371",2023-12-30,13:29:06,0
VegoStore,"1,265,371",2023-12-30,13:47:14,0
VegoStore,"1,265,371",2023-12-30,14:13:49,0
VegoStore,"1,265,371",2023-12-30,14:27:47,0
VegoStore,"1,265,371",2023-12-30,14:47:22,0
VegoStore,"1,265,371",2023-12-30,15:15:07,0
VegoStore,"1,265,371",2023-12-30,15:27:27,0
VegoStore,"1,265,371",2023-12-30,15:47:25,0
VegoStore,"1,265,371",2023-12-30,16:20:19,0
VegoStore,"1,265,371",2023-12-30,16:35:28,0
VegoStore,"1,265,371",2023-12-30,16:47:09,0
VegoStore,"1,265,371",2023-12-30,17:13:17,0
VegoStore,"1,265,371",2023-12-30,17:27:07,0
VegoStore,"1,265,371",2023-12-30,17:47:10,0
VegoStore,"1,265,371",2023-12-30,18:19:50,0
VegoStore,"1,265,371",2023-12-30,18:31:59,0
VegoStore,"1,265,371",2023-12-30,18:47:24,0
VegoStore,"1,265,371",2023-12-30,19:12:40,0
VegoStore,"1,265,371",2023-12-30,19:27:18,0
VegoStore,"1,265,371",2023-12-30,19:47:27,0
VegoStore,"1,265,371",2023-12-30,20:16:00,0
VegoStore,"1,265,371",2023-12-30,20:27:47,0
VegoStore,"1,265,371",2023-12-30,20:47:14,0
VegoStore,"1,264,771",2023-12-30,21:13:24,600
VegoStore,"1,264,771",2023-12-30,21:27:28,0
