seller,stock,date,time,change
Dhabs,"53,521",2024-04-25,15:29:18,0
Dhabs,"53,521",2024-04-25,15:47:28,0
Dhabs,"53,521",2024-04-25,16:20:14,0
Dhabs,"53,521",2024-04-25,16:35:03,0
Dhabs,"53,521",2024-04-25,16:46:59,0
Dhabs,"53,521",2024-04-25,17:16:42,0
Dhabs,"53,521",2024-04-25,17:30:05,0
Dhabs,"53,521",2024-04-25,17:47:10,0
Dhabs,"53,521",2024-04-25,18:20:45,0
Dhabs,"53,521",2024-04-25,18:47:19,0
Dhabs,"53,521",2024-04-25,19:13:34,0
Dhabs,"53,521",2024-04-25,19:27:22,0
Dhabs,"53,521",2024-04-25,21:17:23,0
Dhabs,"53,521",2024-04-25,21:29:10,0
Dhabs,"53,521",2024-04-25,21:47:09,0
Dhabs,"53,521",2024-04-25,22:14:58,0
Dhabs,"53,521",2024-04-25,22:28:53,0
Dhabs,"53,521",2024-04-25,22:47:17,0
Dhabs,"53,521",2024-04-25,23:17:22,0
Dhabs,"53,521",2024-04-25,23:29:09,0
Dhabs,"53,521",2024-04-25,23:47:12,0
Dhabs,"53,521",2024-04-26,01:11:44,0
Dhabs,"53,521",2024-04-26,02:03:44,0
Dhabs,"53,521",2024-04-26,02:33:54,0
Dhabs,"53,521",2024-04-26,02:47:51,0
Dhabs,"53,521",2024-04-26,03:18:20,0
Dhabs,"53,521",2024-04-26,03:30:11,0
Dhabs,"53,521",2024-04-26,03:47:04,0
Dhabs,"53,521",2024-04-26,04:18:46,0
Dhabs,"53,521",2024-04-26,04:30:49,0
Dhabs,"53,521",2024-04-26,04:47:06,0
Dhabs,"53,521",2024-04-26,05:15:37,0
Dhabs,"53,521",2024-04-26,05:28:26,0
Dhabs,"53,521",2024-04-26,05:47:07,0
Dhabs,"53,521",2024-05-31,16:21:05,0
Dhabs,"53,521",2024-05-31,16:47:03,0
Dhabs,"53,521",2024-05-31,17:15:58,0
Dhabs,"53,521",2024-05-31,17:30:51,0
Dhabs,"53,521",2024-05-31,17:47:08,0
Dhabs,"53,521",2024-05-31,18:22:17,0
Dhabs,"53,521",2024-05-31,18:47:00,0
Dhabs,"53,521",2024-05-31,19:14:42,0
Dhabs,"53,521",2024-05-31,19:27:09,0
Dhabs,"53,521",2024-05-31,19:47:16,0
Dhabs,"53,521",2024-05-31,20:17:37,0
Dhabs,"53,521",2024-05-31,20:29:26,0
Dhabs,"53,521",2024-05-31,20:47:06,0
Dhabs,"53,521",2024-05-31,21:16:23,0
Dhabs,"53,521",2024-05-31,21:28:15,0
Dhabs,"53,521",2024-05-31,21:47:19,0
Dhabs,"53,521",2024-05-31,22:15:42,0
Dhabs,"53,521",2024-05-31,22:30:11,0
Dhabs,"53,521",2024-05-31,22:47:06,0
Dhabs,"53,521",2024-05-31,23:17:25,0
Dhabs,"53,521",2024-05-31,23:29:13,0
Dhabs,"53,521",2024-05-31,23:47:09,0
Dhabs,"53,521",2024-06-01,01:20:06,0
Dhabs,"53,521",2024-06-01,02:10:55,0
Dhabs,"53,521",2024-06-01,02:44:17,0
Dhabs,"53,521",2024-06-01,03:20:56,0
Dhabs,"53,521",2024-06-01,03:46:57,0
Dhabs,"53,521",2024-06-01,04:20:20,0
Dhabs,"53,521",2024-06-01,04:47:14,0
Dhabs,"53,521",2024-06-01,05:17:24,0
Dhabs,"53,521",2024-06-01,05:32:00,0
Dhabs,"53,521",2024-06-01,05:47:06,0
Dhabs,"53,521",2024-06-01,06:22:45,0
Dhabs,"53,521",2024-06-01,06:47:21,0
Dhabs,"53,521",2024-06-01,19:27:51,0
Dhabs,"53,521",2024-06-01,19:47:22,0
Dhabs,"53,521",2024-06-01,20:16:35,0
Dhabs,"53,521",2024-06-01,20:28:16,0
Dhabs,"53,521",2024-06-01,20:47:10,0
Dhabs,"53,521",2024-06-01,21:16:32,0
Dhabs,"53,521",2024-06-01,21:28:17,0
Dhabs,"53,521",2024-06-01,21:47:15,0
Dhabs,"53,521",2024-06-01,22:14:59,0
Dhabs,"53,521",2024-06-01,22:29:45,0
Dhabs,"53,521",2024-06-01,22:47:12,0
Dhabs,"53,521",2024-06-01,23:18:09,0
Dhabs,"53,521",2024-06-01,23:30:01,0
Dhabs,"53,521",2024-06-01,23:46:57,0
Dhabs,"53,521",2024-06-02,01:20:22,0
Dhabs,"53,521",2024-06-02,02:12:37,0
Dhabs,"53,521",2024-06-02,02:42:55,0
Dhabs,"53,521",2024-06-02,03:19:38,0
Dhabs,"53,521",2024-06-02,03:31:46,0
Dhabs,"53,521",2024-06-02,03:47:15,0
Dhabs,"53,521",2024-06-02,04:19:40,0
Dhabs,"53,521",2024-06-02,04:34:23,0
Dhabs,"53,521",2024-06-02,04:47:12,0
Dhabs,"53,521",2024-06-02,05:16:06,0
Dhabs,"53,521",2024-06-02,05:29:31,0
Dhabs,"53,521",2024-06-02,05:47:08,0
Dhabs,"53,521",2024-06-02,06:23:51,0
Dhabs,"53,521",2024-06-02,06:47:14,0
Dhabs,"53,521",2024-06-02,07:15:54,0
Dhabs,"53,521",2024-06-02,07:27:44,0
Dhabs,"53,521",2024-06-02,07:47:04,0
Dhabs,"53,521",2024-06-02,08:19:54,0
Dhabs,"53,521",2024-06-02,08:33:12,0
Dhabs,"53,521",2024-06-02,08:47:09,0
Dhabs,"53,521",2024-06-02,09:17:45,0
Dhabs,"53,521",2024-06-02,09:29:31,0
Dhabs,"53,521",2024-06-02,09:46:59,0
Dhabs,"53,521",2024-06-02,10:17:59,0
Dhabs,"53,521",2024-06-02,10:32:34,0
Dhabs,"53,521",2024-06-02,10:46:59,0
Dhabs,"53,521",2024-06-02,11:14:56,0
Dhabs,"53,521",2024-06-02,11:26:58,0
Dhabs,"53,521",2024-06-02,11:47:10,0
Dhabs,"53,521",2024-06-02,12:30:30,0
Dhabs,"53,521",2024-06-02,12:54:20,0
Dhabs,"53,521",2024-06-02,13:17:29,0
Dhabs,"53,521",2024-06-02,13:29:21,0
Dhabs,"53,521",2024-06-02,13:47:14,0
Dhabs,"53,521",2024-06-02,14:14:21,0
Dhabs,"53,521",2024-06-02,14:28:34,0
Dhabs,"53,521",2024-06-02,14:47:11,0
Dhabs,"45,021",2024-06-02,15:16:41,8500
Dhabs,"45,021",2024-06-02,15:28:31,0
Dhabs,"45,021",2024-06-02,15:47:23,0
Dhabs,"45,021",2024-06-02,16:20:12,0
Dhabs,"45,021",2024-06-02,16:35:27,0
Dhabs,"45,021",2024-06-02,16:47:11,0
Dhabs,"45,021",2024-06-02,17:15:26,0
Dhabs,"45,021",2024-06-02,17:29:35,0
Dhabs,"53,521",2024-06-02,17:47:12,-8500
Dhabs,"53,521",2024-06-02,18:22:37,0
Dhabs,"53,521",2024-06-02,18:46:59,0
Dhabs,"53,521",2024-06-02,19:12:58,0
Dhabs,"53,521",2024-06-02,19:27:09,0
Dhabs,"53,521",2024-06-02,19:47:15,0
Dhabs,"53,521",2024-06-02,20:16:55,0
Dhabs,"53,521",2024-06-02,20:28:29,0
Dhabs,"53,521",2024-06-02,20:47:17,0
Dhabs,"53,521",2024-06-02,21:16:15,0
Dhabs,"53,521",2024-06-02,21:28:02,0
Dhabs,"53,521",2024-06-02,21:47:07,0
Dhabs,"53,521",2024-06-02,22:15:05,0
Dhabs,"53,521",2024-06-02,22:30:27,0
Dhabs,"53,521",2024-06-02,22:47:18,0
Dhabs,"53,521",2024-06-02,23:17:40,0
Dhabs,"53,521",2024-06-02,23:29:27,0
Dhabs,"53,521",2024-06-02,23:47:07,0
Dhabs,"53,521",2024-06-03,01:16:59,0
Dhabs,"53,521",2024-06-03,02:09:05,0
Dhabs,"53,521",2024-06-03,02:41:36,0
Dhabs,"53,521",2024-06-03,03:20:18,0
Dhabs,"53,521",2024-06-03,03:47:13,0
Dhabs,"53,521",2024-06-03,04:22:36,0
Dhabs,"53,521",2024-06-03,04:47:17,0
Dhabs,"53,521",2024-06-03,05:18:19,0
Dhabs,"53,521",2024-06-03,05:32:31,0
Dhabs,"53,521",2024-06-03,05:47:17,0
Dhabs,"53,521",2024-06-03,06:24:22,0
Dhabs,"53,521",2024-06-03,06:47:20,0
Dhabs,"53,521",2024-06-03,07:16:23,0
Dhabs,"53,521",2024-06-03,07:28:11,0
Dhabs,"53,521",2024-06-03,07:47:04,0
Dhabs,"53,521",2024-06-03,08:22:50,0
Dhabs,"53,521",2024-06-03,08:47:02,0
Dhabs,"53,521",2024-06-03,09:18:58,0
Dhabs,"53,521",2024-06-03,09:31:03,0
Dhabs,"53,521",2024-06-03,09:47:17,0
Dhabs,"53,521",2024-06-03,10:21:38,0
Dhabs,"53,521",2024-06-03,10:47:05,0
Dhabs,"53,521",2024-06-03,11:14:57,0
Dhabs,"53,521",2024-06-03,11:27:14,0
Dhabs,"53,521",2024-06-03,11:47:00,0
Dhabs,"53,521",2024-06-03,12:34:07,0
Dhabs,"53,521",2024-06-03,12:57:14,0
Dhabs,"53,521",2024-06-03,13:23:05,0
Dhabs,"53,521",2024-06-03,13:47:32,0
Dhabs,"53,521",2024-06-03,14:17:20,0
Dhabs,"53,521",2024-06-03,14:31:30,0
Dhabs,"53,521",2024-06-03,14:47:11,0
Dhabs,"53,521",2024-06-03,15:19:02,0
Dhabs,"53,521",2024-06-03,15:30:53,0
Dhabs,"53,521",2024-06-03,15:47:21,0
Dhabs,"53,521",2024-06-03,16:22:02,0
Dhabs,"53,521",2024-06-03,16:47:19,0
Dhabs,"53,521",2024-06-03,17:16:06,0
Dhabs,"53,521",2024-06-03,17:28:41,0
Dhabs,"53,521",2024-06-03,17:47:03,0
Dhabs,"53,521",2024-06-03,18:24:53,0
Dhabs,"53,521",2024-06-03,18:47:01,0
Dhabs,"53,521",2024-06-03,19:14:44,0
Dhabs,"53,521",2024-06-03,19:27:19,0
Dhabs,"53,521",2024-06-03,19:47:03,0
Dhabs,"53,521",2024-06-03,20:18:00,0
Dhabs,"53,521",2024-06-03,20:29:46,0
Dhabs,"53,521",2024-06-03,20:47:23,0
Dhabs,"53,521",2024-06-03,21:17:21,0
Dhabs,"53,521",2024-06-03,21:29:03,0
Dhabs,"53,521",2024-06-03,21:47:05,0
Dhabs,"53,521",2024-06-03,22:17:23,0
Dhabs,"53,521",2024-06-03,22:31:38,0
Dhabs,"53,521",2024-06-03,22:47:10,0
Dhabs,"53,521",2024-06-03,23:18:22,0
Dhabs,"53,521",2024-06-03,23:30:03,0
Dhabs,"53,521",2024-06-03,23:47:17,0
Dhabs,"53,521",2024-06-04,01:16:19,0
Dhabs,"53,521",2024-06-04,02:08:00,0
Dhabs,"53,521",2024-06-04,02:40:50,0
Dhabs,"53,521",2024-06-04,03:20:15,0
Dhabs,"53,521",2024-06-04,03:33:42,0
Dhabs,"53,521",2024-06-04,03:47:14,0
Dhabs,"53,521",2024-06-04,04:20:15,0
Dhabs,"53,521",2024-06-04,04:34:00,0
Dhabs,"53,521",2024-06-04,04:47:17,0
Dhabs,"53,521",2024-06-04,05:20:47,0
Dhabs,"53,521",2024-06-04,05:47:27,0
Dhabs,"53,521",2024-06-04,06:24:08,0
Dhabs,"53,521",2024-06-04,06:47:22,0
Dhabs,"53,521",2024-06-04,07:16:52,0
